date,bloomberg_url,title,author,content,article_date
2022-01-26,https://www.bloomberg.co.jp/news/articles/2022-01-26/R6C4WJT1UM0W01,パウエルＦＲＢ議長、米雇用情勢は最大限の雇用と合致－記者会見,著者情報なし,"米連邦準備制度理事会（ＦＲＢ）のパウエル議長は26日、同国の雇用情勢について最大限の雇用と合致しているとの判断を示した。新型コロナウイルスのパンデミック（世界的大流行）を受けて2200万人余りが失業後、約２年が経過した段階での大きな節目となる。
パウエル議長は連邦公開市場委員会（ＦＯＭＣ）会合後に行ったオンライン形式の記者会見で、「物価安定と整合的な最も高水準の雇用という意味で、労働市場環境が最大限の雇用と合致しているとの点でＦＯＭＣ参加者の大多数は一致している。そして、これは私の個人的見解だ」と述べた。
連邦準備制度には物価安定と最大限の雇用の実現の二つの責務がある。米物価上昇率は過去何カ月にもわたり目標の２％を大きく上回って推移しているが、労働市場の回復を待つため、金融当局は政策支援の解除を手控えてきた。
パウエル議長は昨年12月の時点で、「労働市場環境がＦＯＭＣによる最大限の雇用の判断と合致する水準に到達」するまで、事実上のゼロ金利政策を維持する意向を表明。議長をはじめとする当局者は、労働市場の「広範囲で包摂的な」回復を望んでいると繰り返してきた。
連邦準備制度は最大限の雇用の定義を詳しく説明していないが、現行の労働市場のデータを踏まえると、個々の人口動態のカテゴリーよりも幅広い諸統計に基づいて計測していることがうかがわれる。
Powell Says U.S. Labor Market Consistent With Maximum Employment（抜粋）",2022年1月27日 7:45 JST
2022-01-26,https://www.bloomberg.co.jp/news/articles/2022-01-26/R6C7DAT1UM0Z01,クレジットリスクの指標、20年11月以来の高水準－パウエル議長発言後,著者情報なし,"クレジット市場のリスクを測る指標が26日、2020年11月以来の水準に上昇した。パウエル米連邦準備制度理事会（ＦＲＢ）議長は連邦公開市場委員会（ＦＯＭＣ）会合後の会見で、３月会合での利上げを意識していると発言し、インフレに対応するため毎回の会合で利上げする可能性を排除しなかった。
マークイットＣＤＸ北米投資適格指数のスプレッドは一時、1.9ベーシスポイント（ｂｐ、１ｂｐ＝0.01％）拡大して60.9ｂｐを付けた。その前には56.6ｂｐまで縮小していた。
Credit Risk Gauge Surges to 14-Month High on Powell Comments（抜粋）",2022年1月27日 7:37 JST
2022-01-27,https://www.bloomberg.co.jp/news/articles/2022-01-27/R6DJHDT1UM0W01,ソフトバンクＧのクラウレＣＯＯは今後数週間に退社計画－関係者,著者情報なし,"ソフトバンクグループのマルセロ・クラウレ最高執行責任者（ＣＯＯ）は、自身の報酬や権限を巡って創業者の孫正義社長と衝突し、退社の準備をしている。事情に詳しい複数の関係者が明らかにした。
クラウレ氏は2018年にＣＯＯに昇格。以前にも辞任の考えを明らかにしたが、実際の行動には移さなかった。関係者の１人は、今回の交渉は進展しており、同ＣＯＯが今後数週間に退社を計画していると述べた。
ソフトバンクＧはコメントを控えた。
クラウレ氏（51）は創業した携帯端末卸売会社の過半数株式を、13年にソフトバンクＧに売却することで合意。その後、孫社長の右腕として多額の報酬を得てきた。直近の会計年度でも同社幹部の中で２番目に報酬額が多かったが、これまでにも収入と権限の拡大をしばしば要求している。
クラウレ氏はここ数カ月に、ソフトバンクＧに対する自身の貢献を訴えて最大10億ドル（約1150億円）の報酬を要求。グループが傘下に抱えていた米携帯電話サービス会社スプリントの経営立て直しと売却、不振にあえいでいたシェアオフィス会社ウィーワークの上場などを自身の功績と主張している。
同氏の下で運営されている中南米投資ファンドのスピンオフ（分離・独立）も提唱していると、ブルームバーグ・ニュースは昨年報じた。事情に詳しい関係者が当時語ったところによれば、スピンオフによって事業が強化され、ソフトバンクＧに価値を生み出し、自身の報酬を増やすことにもつながると考えている。
一方、孫氏はスピンオフがソフトバンクＧの株主にほとんど利益をもたらさない上に、経営やガバナンスを複雑化するとみて、この件で意見が分かれているという。
SoftBank COO Plans to Leave After Clash Over Compensation (1)（抜粋）
— 取材協力 Peter Elstrom, Rodrigo Orihuela and Sarah McBride",2022年1月28日 0:24 JST
2022-01-27,https://www.bloomberg.co.jp/news/articles/2022-01-27/R6DN4ODWRGG201,ブラックストーン、手元資金10－12月に急増－運用資産１兆ドルに接近,著者情報なし,"世界最大のオルタナティブ資産運用会社、米ブラックストーンは昨年10－12月（第４四半期）に同社としては四半期ベースで最大規模となる新たな手元資金を調達し、運用資産１兆ドル（約115兆円）の目標にまた一歩近づいた。
現金は10－12月に1550億ドル急増した。2026年までの同目標達成を目指しているが、予定より数年早く進んでいる格好だ。27日の発表によれば、同社の分配可能利益は23億ドルと、前年同期比で55％増加した。
ブラックストーンの運用資産は21年末時点で8810億ドルで、７－９月（第３四半期）末時点の7310億ドルから増えた。
運用資産の増加は、拡大しつつあるプライベート投資市場で年金や保険会社、個人投資家などが利回りを追求する動きを反映している。ブラックストーンはジョン・グレイ社長の下、データセンターやデジタルインフラ、コンテンツクリエーションなど成長が見込まれる分野に注力してきた。この戦略にはリスクも伴う。
米金融当局がインフレ対応で近い将来の利上げを示唆する中、テクノロジー株はこのところ売られている。
ただし、グレイ氏は動じていない。「最も大きく売られた企業の多くは成熟度がかなり低く、総じて業績実績がない。これは当社事業の大きな部分を占めていない」とインタビューで発言。「ハイテク関連企業全般の増収率はまだ並外れて高く、バリュエーションに関して私は安心している」と語った。
Blackstone’s Cash Haul Sends Assets Closer to $1 Trillion (2)（抜粋）",2022年1月28日 8:47 JST
2022-01-27,https://www.bloomberg.co.jp/news/articles/2022-01-27/R6E27RDWRGG001,ビザとマスターカード、10－12月カード支出急増－コロナ逆風に耐える,著者情報なし,"米決済処理ネットワークのビザとマスターカードが27日にそれぞれ発表した2021年10ー12月期決算ではカード支出が急増して過去最高を記録した。新型コロナウイルスのオミクロン変異株流行で旅行が控えられ、新たな移動制限が実施されるという逆風に耐えた。
発表文によると、ビザのネットワークでは10ー12月（第１四半期）のカード支出が20％増の２兆9700億ドル（約340兆円）。マスターカードでも10ー12月（第４四半期）に27％伸び、１兆6600億ドルとなった。
オミクロン株の感染が広がる前は、世界各地の経済活動が徐々に再開し消費者が旅行や外食に再び向かう中で両社に追い風が吹いていた。ここ数週間は両社ともカード支出が若干伸び悩んでいるが、その影響は恐らく短期間にとどまると幹部らは指摘した。
ビザのアル・ケリー最高経営責任者（ＣＥＯ）は発表文で、「足元の感染拡大が今後、回復の重しになるとは思わない」とし、「世界各地で景気の改善が続き、制限解除に伴い国境を越える旅行も回復が続くだろう」とコメントした。
ビザの株価は同日の時間外取引で一時2.5％上昇。マスターカードの通常取引終値は1.7％高の350.53ドルだった。
Visa, Mastercard See Spending Soar Even With Omicron Headwind（抜粋）",2022年1月28日 8:45 JST
2022-01-28,https://www.bloomberg.co.jp/news/articles/2022-01-28/R6FYNIT0AFB4,ゴールドマンのソロモン氏、21年報酬40億円－米銀ＣＥＯトップに並ぶ,著者情報なし,"ゴールドマン・サックス・グループのデービッド・ソロモン最高経営責任者（ＣＥＯ）は2021年報酬として3500万ドル（約40億円）を受け取る。モルガン・スタンレーのジェームズ・ゴーマンＣＥＯと並び、米国の大手銀行で最も年俸の高いＣＥＯとなった。
ゴールドマンが当局に28日提出した資料によれば、ソロモン氏（60）は現金1200万ドルと株式報酬を得る。
同行の取締役会は１年前、マレーシアの政府系投資会社１マレーシア・デベロップメント（１ＭＤＢ）に絡んだ不祥事に関する処分の一環としてソロモン氏の報酬パッケージを1750万ドルに減額。そのため、同氏の年俸は倍増する。
モルガン・スタンレーはゴーマンＣＥＯの21年報酬を前年比６％引き上げ、3500万ドルとしたことを先に明らかにしていた。
モルガンＳのゴーマン氏、21年報酬40億円－米銀ＣＥＯ２年連続首位か
原題：Goldman Sachs CEO David Solomon’s Pay Rockets to $35 Million (1)（抜粋）",2022年1月29日 8:49 JST
2022-01-28,https://www.bloomberg.co.jp/news/articles/2022-01-28/R6FWMVT1UM0W01,ソフトバンクＧ・インターナショナルのカリキオ最高戦略責任者が退社,著者情報なし,"ソフトバンクグループ・インターナショナルのニコラ・カリキオ最高戦略責任者（ＣＳＯ）が同社を辞めた。ソフトバンク側によれば、個人的な理由での退社だという。
カリキオ氏は2021年、マッキンゼーから移籍。ブラジルのサンパウロを拠点としていた。入社は同年７月で、ソフトバンクグループが28日に退社を発表したマルセロ・クラウレ副社長兼最高執行責任者（ＣＯＯ）が上司だった。
ソフトバンクＧのクラウレ副社長退社、コンブ氏がＳＢＧＩ統括に
カリキオ氏は主要な中南米企業への戦略的投資を統括していた。
原題：SoftBank Group International Chief Strategy Officer Leaves Firm　（抜粋）",2022年1月29日 8:41 JST
2022-01-28,https://www.bloomberg.co.jp/news/articles/2022-01-28/R6FUKDDWRGG101,【米国市況】Ｓ＆Ｐ500種、20年６月以来の大幅高－荒れた１週間終了,著者情報なし,"28日の米株式相場は反発。Ｓ＆Ｐ500種株価指数は2020年６月以来の大幅上昇で引けた。高インフレに対処するため米金融当局は積極的な行動を強いられるとの懸念はあるが、アップルが市場予想を上回る決算を前日に発表したことを受け、押し目買い狙いの資金が入った。今週は総じて相場変動の大きい展開が続いた。
Ｓ＆Ｐ500種は前日比2.4％高の4431.85。ダウ工業株30種平均は564.69ドル（1.7％）高い34725.47ドル。ナスダック総合指数は3.1％上昇で引けた。
Ｓ＆Ｐ500種はこの日も上げ下げが比較的大きかったが、取引終了にかけて一気に上値を伸ばし、週間ベースでもプラスとなった。ハイテク株の比重が大きいナスダック100指数は前日比３％余り上昇。ただ、月間ベースではなお金融危機時の08年以来の大幅下落となる見通しだ。アップルは大幅高。決算は、同社がサプライチェーン危機の影響を抑えられたことを示した。
アライのチーフ・マーケット・マネー・ストラテジスト、リンジー・ベル氏は、投資家の間では「最近のボラティリティーの大きさを見て、企業業績が市場を安定させてくれるのではとの期待がある」と指摘。「企業業績といった市場のファンダメンタルズが、中銀の政策変更やインフレへの懸念から注意をそらしてくれると投資家は期待している。ただ、ウォール街のトーンを変えるには明るいニュースが数多く必要かもしれない」と述べた。
今回の決算発表シーズンでは、これまでに発表を終えた企業の約80％が予想を上回る業績を示している。
米国債相場は中期債主導で上げに転じた。２年債利回りは一時、今年に入って最も高い水準まで上昇していた。ニューヨーク時間午後４時40分現在、10年債利回りは２ベーシスポイント（ｂｐ、１ｂｐ＝0.01％）低下して1.78％。
外国為替市場では、主要10通貨に対するドルの動きを示すブルームバーグ・ドル・スポット指数が0.1％未満の上昇。週間ベースでは1.6％高と、昨年６月以来の大幅上昇となった。月末を控えたポートフォリオのリバランスが進む中でショートカバーも入った。
ニューヨーク時間午後４時41分現在、ドルは対円で0.1％安の１ドル＝115円21銭。ユーロは対ドルで0.1％高の１ユーロ＝1.1151ドル。
ニューヨーク原油先物相場は反発し、７年ぶり高値付近となった。週間ベースでは６週連続の上昇。堅調な需要を背景に、世界的に市場の需給が引き締まっていることが背景にある。
供給の抑制が続く中、原油価格は１バレル＝100ドルに戻るとの予想が相次いで示されている。加えて、ロシアのウクライナ侵攻の可能性を巡る懸念など地政学的リスクの高まりも原油高につながっている。
ニューヨーク商業取引所（ＮＹＭＥＸ）のウェスト・テキサス・インターミディエート（ＷＴＩ）先物３月限は、前日比21セント（0.2％）高の１バレル＝86.82ドルで終了。週間では２％の上昇。ブレント３月限はこの日、69セント高の90.03ドルで終えた。
ニューヨーク金相場は３日続落。スポット相場は週間ベースで昨年８月以来の大幅安となった。米連邦公開市場委員会（ＦＯＭＣ）が今週の会合後にインフレ対応でより積極的なアプローチをとると示唆したことを受けて、米国債利回りが上昇したことが背景にある。
スポット価格はニューヨーク時間午後２時32分現在、前日比0.7％安の１オンス＝1784.90ドル。週間では２％超の下落。ニューヨーク商品取引所（ＣＯＭＥＸ）の金先物４月限は、前日比0.5％安の1786.60ドルで終了した。
原題：Stocks Roar Back With Best Day Since June 2020: Markets Wrap（抜粋）
Treasuries Erase Declines, End Wild Week Mixed, Curve Flatter  （抜粋）
Dollar Heads for Biggest Weekly Advance Since June: Inside G-10（抜粋）
Oil Rises for Sixth Week as Growing Chorus Predicts $100 Price（抜粋）
Gold Heads for Biggest Weekly Loss Since August on Hawkish Fed（抜粋）
— 取材協力 Sunil Jagtiani, Namitha Jagadeesh, Vildana Hajric and Emily Graffeo",2022年1月29日 7:07 JST
2022-02-03,https://www.bloomberg.co.jp/news/articles/2022-02-03/R5OTJEDWX2PT01,５年債利回り、６年ぶりマイナス金利解消－日銀政策修正の思惑で,著者情報なし,"中期金利の指標である新発５年物国債利回りはゼロ％を付け、６年ぶりにマイナス金利を解消した。欧米中央銀行のインフレに対応した金融引き締め観測が強まる中、日本銀行も長短金利操作の目標など、何らかの政策修正を余儀なくされるのではないかとの観測が金利の上昇圧力となっている。
４日の債券市場で新発５年物国債利回りは売りが優勢になり、前日比１ベーシスポイント（bp）高いゼロ％と、日銀がマイナス金利政策導入を決めた2016年１月29日以来の水準に上昇した。インフレ懸念が高まる欧米で主要金利が上昇基調を強めていることが背景だ。１月中旬に一部で報じられた物価目標２％達成前の利上げ議論などをきっかけに、市場では国内金利の上振れが意識されている。
岡三証券の鈴木誠債券シニアストラテジストは、「日銀がゼロ％程度の10年金利目標を５年金利目標に短期化するとの見方もあり、催促的な動きがあるのかもしれない」との見方を示す。一方、ＳＭＢＣ日興証券の奥村任金利ストラテジストは、「先行き５年のタイムラインで考えれば利上げがあってもおかしくなく、ゼロ％を絶対的な壁と捉えるべきでもない」と指摘した。
日銀は短期金利をマイナス0.1％、10年金利をゼロ％程度に誘導する長短金利操作（イールドカーブコントロール）を行っているが、ゼロ％程度の誘導目標を５年金利に短期化することで長期・超長期金利の上昇を促し、海外金利上昇に伴う円安圧力を抑えられるとの観測もある。
日銀の緩和修正への疑念がくすぶり続ける中、大和証券の谷栄一郎チーフストラテジストは、「当面の間、日銀が明示する10年0.25％の上限だけは信じてもいいだろう」と言い、日銀オペによる金利上昇抑制を予想した上で、目先は２年や５年の中期金利上昇を抑制する指し値オペなどの発動が近いとの見方を示す。",2022年2月4日 8:55 JST
2022-02-03,https://www.bloomberg.co.jp/news/articles/2022-02-03/R6QZN2DWX2Q601,スナップ株急騰、10－12月決算を好感－ソーシャルメディアの不安後退,著者情報なし,"写真・動画共有アプリ「スナップチャット」を運営する米スナップとデジタル画像検索収集サイト運営会社ピンタレストの株価が、３日の時間外取引で急伸した。
昨年10－12月（第４四半期）の両社の決算発表を受け、メタ・プラットフォームズ（旧フェイスブック）利用者の伸び悩みが、ソーシャルメディア業界全体の落ち込みを反映しているのではないかとの不安が和らいだ。
メタの業績を巡る懸念を背景にスナップとピンタレストの株価はこの日の通常取引で急落。しかし、スナップの株価は決算発表後の時間外取引で一時54％、ピンタレストも一時32％上昇した。
３日の発表資料によると、スナップの10－12月売上高は42％増の13億ドル（約1495億円）。アナリスト予想平均は12億ドルだった。１日当たりアクティブユーザー数（ＤＡＵ）は３億1900万人で、アナリスト予想の３億1600万人を上回った。
純利益は１株当たり１セントと、９セントの赤字という市場予想に反して黒字。マーケターに人気の拡張現実（ＡＲ）ツールが追い風となった。
ピンタレストは一部項目を除いた１株利益が49セントと、市場予想平均の42セントを上回ったほか、売上高も予想より多かった。
原題：Snap, Pinterest Soar After Results Dispel Facebook-Fueled Fears、Snap and Pinterest Soar After Results Dispel Facebook Fears (1)（抜粋）",2022年2月4日 8:28 JST
2022-02-03,https://www.bloomberg.co.jp/news/articles/2022-02-03/R6R0NOT0G1KX01,ゴールドマン、最年少の黒人女性パートナーが退職－サステナ責任者,著者情報なし,"米投資銀行ゴールドマン・サックス・グループの最年少の黒人女性パートナー、マーガレット・アナデュー氏の退職が決まった。事情に詳しい複数の関係者が明らかにした。
2018年にパートナーに起用されたアナデュー氏（40）は、サステナビリティー（持続可能性）グローバル責任者として、サービスが十分行き届かないコミュニティーやマイノリティー（人種的少数派）ビジネスへの投資を主導するなど、ゴールドマンで広範な役割を担っていた。
ゴールドマンの担当者に取材を試みたが、これまでのところコメントは得られていない。
ブルームバーグの集計データによれば、アナデュー氏が去ることで、ゴールドマンの約400人のパートナーのうち黒人女性は３人だけとなる。
関係者の１人が当時語ったところでは、20年の米大統領選後には、バイデン政権入りの候補者として、アナデュー氏の名前も挙がっていたという。
原題：Goldman Rising Star Margaret Anadu Is Said to Be Leaving Firm（抜粋）",2022年2月4日 8:26 JST
2022-02-10,https://www.bloomberg.co.jp/news/articles/2022-02-10/R742OYT0AFB701,ペルー中銀、政策金利を3.5％に引き上げ－インフレ率なお高水準,著者情報なし,"ペルーの中央銀行は10日、政策金利を0.5ポイント引き上げて3.5％とした。利上げは７カ月連続。ブルームバーグの調査では、エコノミスト10人全員が今回の利上げを予想していた。
ペルーのインフレ率は昨年12月に13年ぶりの高水準となった後、今年１月には5.7％に鈍化したものの、依然として中銀目標のレンジ中央値２％を大幅に上回っている。
原題：Peru Lifts Key Interest Rate to 3.5% to Curb Inflation Surge (1)（抜粋）",2022年2月11日 8:56 JST
2022-02-10,https://www.bloomberg.co.jp/news/articles/2022-02-10/R73W2NT0G1KW01,米上院が「＃ＭｅＴｏｏ」法案可決、大統領に送付－被害者支援で前進,著者情報なし,"米上院は、職場でセクシュアルハラスメントや性的暴力の被害を受けた人に加害者を裁判で訴える権利を保証する法案を可決した。セクハラ被害者を支援する「＃ＭｅＴｏｏ」運動にとり、法整備の点で画期的な前進を意味する。
上院は10日、下院が可決済みの同法案を発声投票により可決した。先に法案支持を表明しているバイデン大統領に、署名のため送付される。
正式に成立すれば、職場でのセクハラ・性的暴力問題の解決の仕方や、そうした問題に関する雇用契約の記述を大きく変えるものとなる。セクハラ・性的暴力を受けたとの訴えがあった際、第三者の強制仲裁により疑惑を解決させるとの条項を雇用契約に盛り込むことは禁じられる。
Senate Passes Landmark #MeToo Bill to Ease Workplace Suits (1)（抜粋）",2022年2月11日 7:11 JST
2022-02-10,https://www.bloomberg.co.jp/news/articles/2022-02-10/R73XOWT1UM0W01,ウーバー大幅安、投資家向けイベント不調－「上振れなく失望」との声,著者情報なし,"米配車サービス大手、ウーバー・テクノロジーズの株価が10日の米株式市場で大幅に下落した。同社はこの日、投資家向けイベントを開催した。
イベントでは、2024会計年度までに調整後利益で50億ドル（約5800億円）を見込んでいると説明。グロスブッキングは1650億－1750億ドルの範囲になるとの見通しを示した。キャッシュフローについては22年末までにプラスを見込むという。
ウーバー株は前日比6.1％安の37.75ドルで終了。前日は通常取引終了後に発表した決算が好感され、時間外取引で株価が大きく上昇していた。
ウーバー株急伸、10～12月期売上高は市場予想上回る－乗客数堅調 (1)
アトランティック・エクイティーズのアナリスト、ジェームズ・コードウェル氏はウーバーが示した業績予想について、基本的にアナリスト予想に沿ったものだったとし、「上振れがなかったことが恐らく市場を失望させたのだろう」と述べた。
原題：Uber’s Ambitious Outlook for 2024 Leaves Market Skeptical (1)（抜粋）
Uber Shares Erase Gains Amid Ongoing Investor Day: Street Wrap（抜粋）
— 取材協力 Esha Dey",2022年2月11日 7:10 JST
2022-02-16,https://www.bloomberg.co.jp/news/articles/2022-02-16/R7F2PFT0G1KW01,ウォール街オフィス復帰へ、ＳＥＣやＯＣＣがそれでも在宅続ける理由,著者情報なし,"ウォール街の金融機関は行員や社員に今月のオフィス復帰を強く促しているが、金融監督・規制機関の方は、おおむねリモートワークへの柔軟なアプローチを継続している。
事情に詳しい関係者によれば、約4500人のスタッフを擁する米証券取引委員会（ＳＥＣ）は、職員に職場復帰を求める最も早い期日を６月６日になるまで先送りした。ワシントンの連邦準備制度理事会（ＦＲＢ）本部も、リモート勤務の態勢をほぼ維持し、通貨監督庁（ＯＣＣ）も職員に職場復帰を義務付ける期日の最終決定に至っていない。
他の政府機関の職員らもほぼ在宅勤務を続けているが、シティグループやゴールドマン・サックス・グループなど金融大手は、昨年末から年初にかけての新型コロナウイルス感染再拡大を経て、スタッフの今月の職場復帰を急がせている。
両者の違いは、コロナ禍以前からのフレキシブル勤務の職場慣行、労組加入職員の集中度、仕事の性質を主に反映しているようだ。
アメリカン・エンタープライズ研究所の名誉上級研究員ピーター・ウォリソン氏は「金融機関は特にそうだが、実際には全ての企業が市場環境の変化に迅速に反応しなければならない。判断を仰ぐべき人々が同じ情報を受け取り、同じフロアの各自のデスクにいて、直ちにアクセス可能でなければそれは難しい」と指摘する。
その一方で、ウォリソン氏は政府職員が在宅勤務などリモートワークでも構わない理由として、「政府の仕事は政策対応と緊急対応は別として、全般に即断即決を必要としない」との見方を示した。
ＳＥＣのゲンスラー委員長はウォール街の金融機関を規制する多くの新たなルールを推進しているが、おおむね在宅勤務を続けており、ＯＣＣでは職員の約90％が通常テレワークだ。
原題：Wall Street Is Back in Office While Its Regulators Stay Home（抜粋）
— 取材協力 Benjamin Bain, Alan Levin, Alexandre Tanzi, Ari Natter, Jennifer A Dlouhy, Justin Sink, Katia Dmitrieva, Olivia Rockeman, Chris Strohm, Bill Faries, Peter Martin, Jesse Hamilton and Robert Schmidt",2022年2月17日 8:58 JST
